"status_id","user_id","screen_name","text","source"
"1517250318341312514","1507544078904279047","gknyc29759950","@PreetBharara DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517252275378421760","1507544078904279047","gknyc29759950","@UberLaborUnion @IRSnews @Uber @LaurenKGurley @NPR @NLRBGC @USDOL @WHD_DOL @emmabgo @FreddiGoldstein @OakMorr @stevanzetti @msainat1 @JonathanCohn @greenhousenyt @GloriaPazmino @LindseyBoylan @byJuliaLove DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517250172048142336","1507544078904279047","gknyc29759950","@PreetBharara @cooperunion DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517255252449185792","1507544078904279047","gknyc29759950","@Nai66666 @dkhos @Caring4Colorado @Uber DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254868360065025","1507544078904279047","gknyc29759950","@dkhos @jobyaviation @Uber DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517251103535947777","1507544078904279047","gknyc29759950","@NikkiBoyer @WonderyMedia @ItsMrMalone DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517252871502266368","1507544078904279047","gknyc29759950","@deliy19910520 DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517251583628644352","1507544078904279047","gknyc29759950","@joannehouston @NikkiBoyer @WonderyMedia DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254536150142976","1507544078904279047","gknyc29759950","@dkhos @Uber DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517250456006709248","1507544078904279047","gknyc29759950","@PreetBharara @Kasparov63 @BenStiller @AVindman DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254947238146048","1507544078904279047","gknyc29759950","@dkhos @UberEats @Safeway @Uber DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517255291695370240","1507544078904279047","gknyc29759950","@snow36533295 @dkhos @Uber @Caring4Colorado DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254069030584320","1507544078904279047","gknyc29759950","@dkhos DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517251724162985984","1507544078904279047","gknyc29759950","@NikkiBoyer DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517250963156791296","1507544078904279047","gknyc29759950","@WonderyMedia @NikkiBoyer DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254456823336961","1507544078904279047","gknyc29759950","@dkhos DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517250136102948864","1507544078904279047","gknyc29759950","@PreetBharara @JoyceWhiteVance @cafedotcom DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517253976793567232","1507544078904279047","gknyc29759950","@dkhos DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254692916502530","1507544078904279047","gknyc29759950","@dkhos @apartovi @neo DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517255354102337542","1507544078904279047","gknyc29759950","@snow36533295 @dkhos @Uber @Caring4Colorado DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517253856169578496","1507544078904279047","gknyc29759950","@dkhos DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517250508045447168","1507544078904279047","gknyc29759950","@jbf1755 @PreetBharara DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254904410087425","1507544078904279047","gknyc29759950","@dkhos @UberEats DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517252186798927872","1507544078904279047","gknyc29759950","@UberLaborUnion @Uber @dkhos @dnathe4th DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517251189011755008","1507544078904279047","gknyc29759950","@NikkiBoyer @LisaLampanelli DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517251397363724288","1507544078904279047","gknyc29759950","@inglesuk @NikkiBoyer @WonderyMedia DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517254850702045184","1507544078904279047","gknyc29759950","@dkhos @GovMurphy DONT NOT DRIVE OR RIDE UBER. 6 AND A HALF YEAR CASE EXTENDED AGAIN. THEY WILL NOT PAY FOR NEGLIGENCE IF YOU GET HURT ON THEIR SIDE. INTRUST. LADIES TAKE A TAXI. YOU HAVE PROPER COVERAGE .  YOUR GAMBLING . LAWYERS GOLDBERG AND SEGALLA CRIMINALS AND GUILTY OF LOW BALLING  VICTIMS.","Twitter for Android"
"1517255631404773377","1332073444641484801","vidal_bieel","MANO, KKKKKKKKKKKKK
ROBSO, O MELHOR UBER, APENAS
5 ESTRELINHAS P ELE","Twitter for Android"
"1517255622890242048","753598868378554369","yoka_burma","@quame_age @leslie_kkay Lol it really pained me.. dats why i no dey do again.. if I bought vitz for uber sef i go make more","Twitter for iPhone"
"1517255616947011584","1309530690866872321","julhadelfuego","alguém manda uma lata de leite condensado p minha casa de uber flash pfvrrrr","Twitter for Android"
"1517255603479277568","731092456939372544","NurseBroomer","@SethAndrewsTTA Can I use it for Uber? Can I loan it out to others. Sign me up","Twitter for iPhone"
"1517255589222486016","1109482428672999430","HGRuiz13","@icevainillaice Si los taxis fueran en su gran parte buenos en su servicio, no haría falta implementar Uber, por algo Uber es más elegido que un taxi","Twitter for iPhone"
"1517255581119176704","1024338954160623617","AlvirdeLolis","@ElChaplin1 @Antonio98474858 perfecto yo te aviso muchas gracias, que conduce ? taxi o uber ?","Twitter for iPhone"
"1517255553654960132","233374285","BestSkeeter","Uber driver in Denver told me god is a shape","Twitter Web App"
"1517255520930828288","567808567","AmendKevin","@Cie2ShiningCie But it's springtime and I want to travel to the far ends of Maine, and bringing a car that just decides to not start sometimes isn't going to work.
I mean, imagine leaving a date and your car doesn't start, or all your ice cream melting as you wait for an Uber at the grocery! Lol","Twitter for Android"
"1517255494515273728","1222316269195624451","Jorgin_Luiis","Vou fazer rifa pra pagar o uber","Twitter for iPhone"
"1517253625524932613","1222316269195624451","Jorgin_Luiis","Vou pegar a moto de painho pra ir pra batekoo, vou dizer q vou comprar pão e volto no outro dia, q nada de pagar uber q vai dar uma furtuna https://t.co/pHMfAinXIc","Twitter for iPhone"
"1517255487200194561","256818975","LEOMOR2010","@icevainillaice Esteeeeee.........mira que en provincia también existe Uber y los taxis de plaza y estaciones de tren también desaparecieron.
De eso no hablas?","Twitter for Android"
"1517255462680416263","368068557","GracePersephone","@DeannaNihil Yeah like my own dad is driving for Uber in his spare time. I know plenty of boomers who are truckers and only have a house bc houses were affordable on a trucker salary when they bought, not bc they make TONS of money.","Twitter for Android"
"1517255431927865346","983055599599542272","jose_alcatara","@umtaldephael Eu q te acordei do chão pq seu uber tava vindo kkkkkkkk","Twitter for iPhone"
"1517255423811899392","1949674452","JRSobers","The way Mellow Magic hits on a late night uber home is unmatched","Twitter for iPhone"
"1517255412583649283","396897506","nicohunico","@vtc_crash Sigue usando Uber... moderna. Jdt.","Twitter for Android"
"1517255405474299906","3396132515","eskimoexpress74","Uber support is such a joke.  People in the Philippines are not understanding us laws and insurance.  I just get the runaround for 45 minutes.  I’m almost ready to quit.   There is no help from them.  when you ask to speak to someone in USA they send you to more Philippinos.","Twitter for iPhone"
"1517255399958888449","787114233611874305","alana_diias","Mds Uber pq tão caro","Twitter for Android"
"1517255386558046208","2447985338","akatica_","me soñé que me secuestraban, ahorita voy en uber y tengo mieeo aaaa, si me muero los tqm","Twitter for iPhone"
"1517255381055119360","1516427705952129028","AmandaS59736361","Washington is first state to guarantee pay and benefits for Uber and Lyft drivers https://t.co/R57HOA2Dqa via @engadget","Twitter Web App"
"1517255373811597317","1340674242011119616","Juaneloide5","nunca entendi un carajo del qilombo de los taxis y los uber yo siempre me muevo en mercedes benz (colectivo)","Twitter Web App"
"1517255324410994694","428343296","titathecreator","ja nao basta a porra da minha rinite começar a atacar agora eu entro ba porra de um uber q mesmo cmg usandi mascara ta um cheiro do capeta q soh ta piorando tudo pqp viu","Twitter for Android"
"1517255298972487680","1109636564685078528","alexiarivera_","yase q gasto más en uber q en otra cosa ama pero en q me muevo dime tu","Twitter for iPhone"
"1517255296023990272","47629029","tengorealambre","Left my work phone in an Uber so obviously I can’t think straight rn and am in limbo until he bring its back <U+0001FAE0>","Twitter for iPhone"
"1517255265787256834","1066025973576015874","chestnutcreamm","des fois je m’oblige a payer un uber pour être sure de rentrer en sécurité mais au final le danger est partout.. https://t.co/1aFdc8zZUe","Twitter for iPhone"
"1517255214096519168","1179491293606694913","LuisdeSayago","@flordejunco Con esa guita en un mes te compras un auto y no precisas Uber jajaja","Twitter for Android"
"1517255192571531272","171129181","DotTrippin_","I wanna go drive a lil Uber but now these mfs don’t wanna wear a mask smh.","Twitter for iPhone"
"1517255160980033538","1310307971117834242","Jimbo27071777","@TMKSESPN Homer, what did Boonie have to say after the game today?  What upbeat, uber positive was the takeaway today?  Guys are right there…some really good at bats???","Twitter Web App"
"1517255151542845442","161486738","haris032","@daniellewis The only issue here is that you guys and Uber Freight have the worst carrier support. As much as we all like technology there are real time issues that can't be solved through the app.","Twitter for Android"
"1517255141640003586","139005182","Unlarbie","@BeingDemo Give me that 2k I go send my Uber come pick you.","Twitter for iPhone"
"1517255114188333057","96760695","fairycoats","con el que yo salí tenia 37 y su mamá le abrió la puerta y lo metió de la oreja (casi casi) dejándome sólo a las 4 am en la calle pidiendo un uber JAJAJAJ que tengan +30 y buen trabajo no les garantiza autonomía, al tiro amig@s https://t.co/clbzGdCJqA","Twitter for iPhone"
"1517255094743482369","897927806377758720","silva_rhaiana","e o uber que errou o caminho e eu paguei 20 pila de diferença por isso, que ódio!","Twitter for Android"
"1517255073595752449","43425534","YongChavezLA","I know there are many of us who need this function, @Uber. Taking a routine ride shouldn’t be needlessly perilous. Why not have a masked-riders &amp; drivers option? It doesn’t serve your business to have drivers and riders getting sick and not able to work/use your service. https://t.co/iedNgmoXsj","Twitter for iPhone"
"1517252424083206144","827716886859165698","huuuuleyyyy","Is anyone’s cash out on Uber eats working today w the usual 5x?","Twitter for iPhone"
"1517254981937631232","827716886859165698","huuuuleyyyy","@zachsmithcomedy @FilmchefMezzo @Uber_Support Yours is working now? Did you cash out once today and it says you have 4 left?","Twitter for iPhone"
"1517255066750578688","827716886859165698","huuuuleyyyy","@GabuteroRyan @zachsmithcomedy @FilmchefMezzo @Uber_Support Yours is working now?","Twitter for iPhone"
"1517255052376911874","1316402081746628608","sweet_leaf_","@ubercontexto @i_am_eu_ o seu uber","Twitter for Android"
"1517255031094972416","188510620","_jujulov","eu só queria achar um uber beck, nunca seria triste","Twitter for iPhone"
"1517255020286287874","1029497194137706496","sarupitaya","o uber: quer bala, moça? 
eu: ah, eu quero
ele comprando a bala p me dar","Twitter for Android"
"1517254997276172288","821842926","sykilik101","Uber passengers who slam their Uber driver's car trunk deserve to live the rest of their lives with unclipped fingernails and toenails.","Twitter for Android"
"1517254993853784064","880494061223911424","GiveMeSomeNasty","@saradioboy Done in once, didn’t think it was worth the 1-2 hour drive each way depending on traffic. Plus the parking of $16 a day or whatever it is in Austin now. An Uber to SAT airport is only about $12 each way for me. Plus Austin airport usually lot busier.","Twitter for iPhone"
"1517254963755425801","1244661513257922560","abadgui_","a uber de ontem era gata pra crlh","Twitter for Android"
"1517254944549740544","904734272782782465","camilaaavilar","q odio eu tenho qnd o uber aceita a corrida e fica parado vsf","Twitter for iPhone"
"1517254918263951360","1286088119129907200","125Kawasakidu78","Uber Eat sur Uber Eat, juste pour vous dire que j'attaque un rééquilibrage alimentaire que ça vous sert d'exemple.","Twitter for Android"
"1517254907115581449","1482048148436660224","Voicele47609301","@Fenneck13 @PessiMiste64_2 @zionk213 T’es raciste mais tu vie en France et en plus t’es livreur Uber, et tu viens jouer le nationaliste ? « C’est plus fort que moi ». Que du blabla t’es un français d’origine algérienne qui se cherche, espèce de sous merde","Twitter for iPhone"
"1517254906763227138","1167174830136942594","littleAnxyy","@TheOtherMilly -1 uber virgem no mundo","Twitter for Android"
"1517254896415690752","767884422372663296","TheAnimeG_","@PunkDaGod Bruhhh I'm in a uber rn now..man hasn't said a word to me....blessing lol","Twitter for Android"
"1517254863146549249","25536534","elmoincognito","I know Uber eats thinks I’m scamming them, but my orders are just legitimately wrong every time.","Twitter for iPhone"
"1517254833128062978","174809922","anitacristina7","Hoy cogí uber after work y les juro que TODOS los semáforos existentes nos tocaron rojos. A eso súmale los tapones. Ok? Y yo no hago conversación con los drivers por la tarde porque ni yo misma me soporto. Iba mirando por la venta bien aborrecida.","Twitter for iPhone"
"1517254770922336256","1205459172856344578","bacate8","@cacocardassi Precisamos de um vale uber","Twitter for Android"
"1517254767210336263","1003186356162564096","neyoonix","szybkie pytanie uber czy tramwaj","Twitter for iPhone"
"1517254762747633668","1320189286583619584","missyouholly","po qnd tocou a notificação do uber n deu pra mim https://t.co/RRx6HkYht2","Twitter for Android"
"1517254758012235778","1108838063495671808","lisboa_nicolli","tô apaixonadinha pelo uber socorro kkkkkkkkkkkkkkk","Twitter for Android"
"1517254734389956609","1487019169493180420","Sltctiph","j’ai commandé uber eats ils ont oublié la garniture du sandwich et ma boisson :’)","Twitter for iPhone"
"1517254722775928834","227009701","manuzzrosa","@ubercontexto @Lucass_Silv o @bielgbrito  de uber","Twitter for Android"
"1517254657550295040","782700801282170881","Cam_manu12","a playlist do uber&gt;&gt;&gt;&gt;&gt;&gt;","Twitter for Android"
"1517254650851995652","1092248697927331840","malhumorada02","Yo en el uber: Qué silencio…
El carro de a lado: Ya wey si me quieres besar, bésame, pero ya ya ya. 

Que ganas de ser el del carro de a lado.","Twitter for iPhone"
"1517254641473441793","549306061","agathewsd","@ilhemchen Bah bof pcq souvent l’adresse de chez toi elle est déjà enregistrée dans ton compte Uber… et en vrai même sobre j’ai jms pensé à le faire perso pcq on se met souvent dans la tête que rentrer en uber c safe","Twitter for iPhone"
"1517254609500315650","989239876615843840","madupmiranda","@caionaves16 e tu por acaso mora na civilização seu filho da puta???? tem nem uber nesse fim de mundo aí","Twitter for iPhone"
"1517254607092785154","26682472","__deuruim","estatística de pessoas atropeladas pelo próprio uber que pediu","Twitter for Android"
"1517254598062338049","1279246152936742912","LeeKniess","You just can't beat this: Capitol rioter caught after FBI finds a recording of him boasting to Uber driver https://t.co/K9C1xz8iw2","Twitter Web App"
"1517254583017480199","124764358","destroyersith","eu pegando uber no aeroporto qndo falo q sou de aracatuba https://t.co/T1i2LeBjb6","Twitter for iPhone"
"1517254560733089795","1247285975694401541","teamolilpeep","tá aí uma coisa q me deixa possessa é uber mexendo no celular enquanto dirige","Twitter for iPhone"
"1517254519343755264","4248431593","AndreaOgaldez_","Lo tqm señor del uber que me hizo llegar a mi destino en 25min. Le deseo gasolina infinita.","Twitter for iPhone"
"1517254492684750852","885339814790344704","ssmttz","@RebeccaMelo9 @RyaneMelo @Futurizou Trab fds não.., e amanhã largo as 16h fica ruim p eu voltar p casa depois, uber mt caro d noite <U+0001F972><U+0001F972>","Twitter for iPhone"
"1517254485873209345","1267096685878091776","liannandressa","e o motorista do uber que parou pouco mais na frente da minha casa, mandei mensagem pra ele e ele cancelou ?????","Twitter for Android"
"1517254410790969345","1390760608707059716","Massnotforsale","By getting rid of the mask requirement, Big Tech is forcing drivers to pick between safety and their jobs.

Driver Rondu: “If a rider refuses to wear a mask and we ask them to leave the car, we’re at risk of getting a bad review and possibly deactivated.” 
https://t.co/56OW85mymU","ContentStudio.io"
"1517254402003853320","758084136917671936","lukascec1","Pedir Uber tá uma humilhação bixo","Twitter for iPhone"
"1517254400686923777","45691497","nextlevelperla","el uber recomendando lugares d m0ta y para probar cerveza d mota y diciendo q dsps d dejarnos va pa allá jajajsj 5 estrellas","Twitter for iPhone"
"1517254373528776712","1107480352111640576","Andrlucas1727","Q Uber gostoso","Twitter for iPhone"
"1517254350502043649","1312001124078059522","loloreclama","desumana a velocidade q a uber está dirigindo 
c ctz no max 35 km/h","Twitter for iPhone"
"1517254328360308738","727265324","RickSnip_","Do you guys ever give ur Uber driver less than 5 stars","Twitter for iPhone"
"1517254310194786305","1243318976517754890","SilvaYurison","Uber doidão kkkkk cantando tropical só as Antiga kkkk","Twitter for iPhone"
"1517254276107616256","708105512789868544","tomhiddlwstan","@ubercontexto @runforhermes voce de uber","Twitter for Android"
"1517254269321232385","63876133","thirrango","uber botou Creed pra tocar

tem como dar 6 estrelas? https://t.co/kOb16GhAEw","Twitter for Android"
"1517252570208690179","17528931","JWPascale","NEW: D.C.'s Department of For Hire Vehicles, which regulates taxis and ride-hailing in the city, says masks are still required for passengers and drivers.

""Local rules supersede individual company policies.""
Both Uber and Lyft had said masks are optional nationally.","Twitter Web App"
"1517254245615026179","17528931","JWPascale","Uber's mask FAQ: 
What if my city is telling me I still have to wear a mask when driving riders?

You no longer have to wear a mask when driving with Uber, unless required by local authorities. Drivers using Uber must comply with local laws and regulations.","Twitter Web App"
"1517254226623217666","1128448739612426240","LovingXiuXiu","@sergio_verde26 @Lukit_az +en lugar de esperar que el empleado trabaje casi de gratis.

Por eso muchos negocios mejor hacen alianza con uber y empresas similares en lugar de contratar a alguien a quien no le pueden pagar","Twitter for Android"
"1517254222957486080","1463086992720236548","ifschaIamet","odeio depender do meu pai pra pedir uber","Twitter for iPhone"
"1517254220768059394","873727603965865984","JonathanBonnet5","@AndySlater No need to keep this story on going. But doesn't it seem weird a multi-million dollar athlete is walking to get gas?. I dont make as much as he does but I definitely woulda been calling AAA or uber","Twitter Web App"
"1517254214652768258","1349200227018928129","MissSunshine4","Ayer utilicé Uber por la tarde, y el conductor venía escuchando a Los Periodistas @paezvarela y @alvaro_delgado. No saben qué gusto me dió, siempre me toca que vengan escuchando al idiot@ de Estaban Arce.","Twitter for iPhone"
"1517254198802501637","1159095221633900545","maipeace_","Tô feliz, porque tava sem dinheiro pra um uber e a menina foi super mesquinha comigo, e agora por mim tô com dinheiro pra dois ubers, porque o mundo não gira, ele capota.","Twitter Web App"
"1517254171006849026","887111304191893504","_iguimaraes","o uber desenrolou na playlist agora","Twitter for iPhone"
"1517254160432783360","220903967","McFlyBotTweets","people take Uber rides that cost more than $75?? https://t.co/Qs37NDjUTv","Twitter for iPhone"
"1517254106825560065","1179551077588459520","telesm4ria","vou dormir no uber","Twitter for iPhone"
"1517254101410713600","3677584336","BurningRuins","F’n idiot judges.  Watch the video and she gets probation.   There’s never gonna be any accountability because of these goddamn judges

https://t.co/KDWKVUc0vL","Twitter Web App"
"1517254087116525568","1075825565511368705","notlinmelo","Andando no uber e usando o celular, olhei pela janela agr e tomei um susto pq só vi mato, daí eu lembrei que pra chegar em minha casa passa por um monte de mato msm kkkkkkkkkkkkkk","Twitter for Android"
